Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
7/23/20,0.507992008,0.765906363,0.321925134,0.263389697,0.256521739,0.564577657,0.22024952,0.316234796,0.535714286,0.089012517
7/24/20,0.404114907,0.556666667,0.340277778,0.212823726,0.198017075,0.375534188,0.310292442,0.300610094,0.424528302,0.092519685
7/25/20,0.347501864,0.405299313,0.251094891,0.143989523,0.13693901,0.390438247,0.317919075,0.22341629,0.416666667,0.289855072
7/26/20,0.253473684,0.40990099,0.05033557,0.178096143,0.123125,0.270326616,0.160355747,0.091355599,0,0
7/27/20,0.065517241,0.55500821,0.370558376,0.150053838,0.211507293,0.403988183,0.127195365,0.092687951,0,0
7/28/20,0.857630979,0.878238342,0.512315271,0.363963532,0.377248677,0.498923187,0.180098108,0.242597899,1.533333333,1.40625
7/29/20,1.062645012,1.189845475,0.4461738,0.42340028,0.275380189,0.214516603,0.213026557,0.225674571,0.6,0.319526627
7/30/20,0.948210923,0.518832392,0.142287991,0.320304393,0.141109471,0.120317821,0.217857143,0.130554032,0.306878307,0.082910321
7/31/20,0.881556684,0.448304384,0.105990783,0.222076311,0.137308419,0.095079396,0.287485692,0.121512151,0.258215962,0.068333333
8/1/20,0.149277689,0.361134996,0.015393387,0.126113671,0.088235294,0.048595415,0.228435673,0.097230769,0.265536723,0.046474359
8/2/20,0.067164179,0.232051282,0.027844073,0.05643523,0.057316472,0.04870011,0.047671492,0.048688394,0,0
8/3/20,0.139637433,0.311844078,0.063758389,0.053883855,0.094349058,0.080403889,0.073520995,0.031754118,0,0
8/4/20,0.404740201,0.204702628,0.174509804,0.095813141,0.106322196,0.159549607,0.123569,0.056999162,0.163522013,0.155388471
8/5/20,0.516492357,0.363141994,0.60875513,0.150608246,0.099312667,0.162513543,0.122564476,0.093922652,0.210526316,0.167108753
8/6/20,0.185474604,0.14877551,0.214685315,0.097776121,0.071869803,0.120871863,0.108493823,0.089765229,0.197530864,0.143236074
8/7/20,0.06927045,0.070273632,0.157385795,0.043676806,0.033171567,0.057198068,0.066800715,0.057719898,0.088566828,0.028508772
8/8/20,0.021238332,0.065954311,0.057045344,0.040350306,0.014764054,0.038962166,0.042795785,0.039421204,0.043674699,0.006465517
8/9/20,0.047032475,0.059613253,0.033516758,0.048117248,0.013344728,0.029203654,0.036893053,0.031786853,0,0
8/10/20,0.068865492,0.130771034,0.021723122,0.052297495,0.047402597,0.072407883,0.034871185,0.041988832,0,0.06547619
